fecha,Municipio,dia_semana,indicador_movilidad,Casos Covid,indicador_recarga,Clase_socioe
20210502,Monterrey,DOMINGO,0.8363013256,9,0.424778761,Alta
20210503,Monterrey,LUNES,0.8163255048,33,0.460111317,Alta
20210504,Monterrey,MARTES,0.7995108362,31,0.906560636,Alta
20210505,Monterrey,MIERCOLES,0.7963615276,33,0.419417476,Alta
20210506,Monterrey,JUEVES,0.7981313666,24,0.307692308,Alta
20210507,Monterrey,VIERNES,0.8088996496,33,1.094890511,Alta
20210508,Monterrey,SABADO,0.8232849068,17,0.836501901,Alta
20210509,Monterrey,DOMINGO,0.8316309078,12,0.849557522,Alta
20210510,Monterrey,LUNES,0.8225784076,18,0.608534323,Alta
20210511,Monterrey,MARTES,0.7896115687,20,0.747514911,Alta
20210512,Monterrey,MIERCOLES,0.7658038883,23,0.341747573,Alta
20210513,Monterrey,JUEVES,0.7710463887,28,0.957264957,Alta
20210514,Monterrey,VIERNES,0.7859065436,40,0.394160584,Alta
20210515,Monterrey,SABADO,0.8084858586,20,0.63878327,Alta
20210516,Monterrey,DOMINGO,0.805927724,9,0.1179941,Alta
20210517,Monterrey,LUNES,0.7957170632,36,1.246753247,Alta
20210518,Monterrey,MARTES,0.7811121977,32,0.349900596,Alta
20210519,Monterrey,MIERCOLES,0.7685581822,29,0.667961165,Alta
20210520,Monterrey,JUEVES,0.7724671743,27,0.581196581,Alta
20210521,Monterrey,VIERNES,0.7862235532,41,0.364963504,Alta
20210522,Monterrey,SABADO,0.809399504,10,0.547528517,Alta
20210523,Monterrey,DOMINGO,0.8018715561,8,1.014749263,Alta
20210524,Monterrey,LUNES,0.7859154873,54,1.187384045,Alta
20210525,Monterrey,MARTES,0.7715829029,45,0.318091451,Alta
20210526,Monterrey,MIERCOLES,0.7814282466,24,0.54368932,Alta
20210527,Monterrey,JUEVES,0.7857845388,42,0.256410256,Alta
20210528,Monterrey,VIERNES,0.783865794,42,0.919708029,Alta
20210529,Monterrey,SABADO,0.7985562394,16,0.425855513,Alta
20210530,Monterrey,DOMINGO,0.8036507629,8,0.613569322,Alta
20210531,Monterrey,LUNES,0.7814017359,38,0.935064935,Alta
20210601,Monterrey,MARTES,0.8186294214,27,0.397614314,Alta
20210602,Monterrey,MIERCOLES,0.8197980652,27,0.186407767,Alta
20210603,Monterrey,JUEVES,0.8164915198,28,0.444444444,Alta
20210604,Monterrey,VIERNES,0.8159927405,38,0.832116788,Alta
20210605,Monterrey,SABADO,0.8316482766,13,0.63878327,Alta
20210606,Monterrey,DOMINGO,0.8531720186,6,2.100294985,Alta
20210607,Monterrey,LUNES,0.812947731,68,1.038961039,Alta
20210608,Monterrey,MARTES,0.7983809198,41,0.174950298,Alta
20210609,Monterrey,MIERCOLES,0.7995364774,23,0.947572816,Alta
20210610,Monterrey,JUEVES,0.7969807303,36,0.632478632,Alta
20210611,Monterrey,VIERNES,0.8193411549,43,0.350364964,Alta
20210612,Monterrey,SABADO,0.8267587675,7,0.380228137,Alta
20210613,Monterrey,DOMINGO,0.8278500934,13,0.424778761,Alta
20210614,Monterrey,LUNES,0.804633984,36,0.979591837,Alta
20210615,Monterrey,MARTES,0.7968010367,44,,Alta
20210616,Monterrey,MIERCOLES,0.7918545012,41,0.938017928,Alta
20210617,Monterrey,JUEVES,0.7924182073,39,0.843212497,Alta
20210618,Monterrey,VIERNES,0.8017273063,29,0.833184651,Alta
20210619,Monterrey,SABADO,0.8211162539,32,0.863873311,Alta
20210620,Monterrey,DOMINGO,0.8285278864,14,0.854270518,Alta
20210621,Monterrey,LUNES,0.7916054278,51,0.810920846,Alta
20210622,Monterrey,MARTES,0.772202857,47,0.787971126,Alta
20210623,Monterrey,MIERCOLES,0.78180884,40,0.933565412,Alta
20210624,Monterrey,JUEVES,0.7784804997,46,0.789531882,Alta
20210625,Monterrey,VIERNES,0.7851734588,38,0.815495411,Alta
20210626,Monterrey,SABADO,0.8012068152,20,0.814659884,Alta
20210627,Monterrey,DOMINGO,0.8003677027,27,0.787780203,Alta
20210628,Monterrey,LUNES,0.7819244866,75,0.832594055,Alta
20210629,Monterrey,MARTES,0.7738327364,64,0.797081157,Alta
20210630,Monterrey,MIERCOLES,0.7704611489,71,0.957598398,Alta
20210701,Monterrey,JUEVES,0.8226649337,78,0.922775255,Alta
20210702,Monterrey,VIERNES,0.8253048989,77,0.879272381,Alta
20210703,Monterrey,SABADO,0.8387265188,43,0.863522078,Alta
20210704,Monterrey,DOMINGO,0.8380275798,24,0.841599649,Alta
20210705,Monterrey,LUNES,0.8231011583,104,0.861327635,Alta
20210706,Monterrey,MARTES,0.7996708244,100,0.789573299,Alta
20210707,Monterrey,MIERCOLES,0.7945186546,105,0.875481279,Alta
20210708,Monterrey,JUEVES,0.8012430874,102,0.803517797,Alta
20210709,Monterrey,VIERNES,0.8075028258,128,0.817562181,Alta
20210710,Monterrey,SABADO,0.8091685826,36,0.808288685,Alta
20210711,Monterrey,DOMINGO,0.8092001936,34,0.830044037,Alta
20210712,Monterrey,LUNES,0.8118318592,160,0.822355893,Alta
20210713,Monterrey,MARTES,0.792311369,164,0.755671501,Alta
20210714,Monterrey,MIERCOLES,0.7956103565,181,0.872115389,Alta
20210715,Monterrey,JUEVES,0.8087772538,179,0.887620708,Alta
20210716,Monterrey,VIERNES,0.8001026319,171,0.886681401,Alta
20210717,Monterrey,SABADO,0.813094246,68,0.856550517,Alta
20210718,Monterrey,DOMINGO,0.815829857,66,0.864705351,Alta
20210719,Monterrey,LUNES,0.8006731421,263,0.855426617,Alta
20210720,Monterrey,MARTES,0.7820621274,264,0.77474854,Alta
20210721,Monterrey,MIERCOLES,0.7688085726,249,0.824484068,Alta
20210722,Monterrey,JUEVES,0.7773498745,261,0.850943405,Alta
20210723,Monterrey,VIERNES,0.7895323414,283,0.79023214,Alta
20210724,Monterrey,SABADO,0.8027730645,97,0.803301996,Alta
20210725,Monterrey,DOMINGO,0.7951995306,106,0.812222005,Alta
20210726,Monterrey,LUNES,0.7793710505,351,0.8031682,Alta
20210727,Monterrey,MARTES,0.7683631411,398,0.749654037,Alta
20210728,Monterrey,MIERCOLES,0.7723240532,269,0.860575952,Alta
20210729,Monterrey,JUEVES,0.7727273182,315,0.852667632,Alta
20210730,Monterrey,VIERNES,0.7852031784,353,0.941576624,Alta
20210731,Monterrey,SABADO,0.7895001054,126,0.918853491,Alta
20210801,Monterrey,DOMINGO,0.8264521452,107,0.896324551,Alta
20210802,Monterrey,LUNES,0.8120831817,440,0.900174268,Alta
20210803,Monterrey,MARTES,0.7862118203,433,0.77642989,Alta
20210804,Monterrey,MIERCOLES,0.7983145724,374,0.91068796,Alta
20210805,Monterrey,JUEVES,0.7891063758,489,0.774009155,Alta
20210806,Monterrey,VIERNES,0.7969820682,408,0.795397002,Alta
20210807,Monterrey,SABADO,0.8037770705,141,0.787149373,Alta
20210808,Monterrey,DOMINGO,0.799880539,146,0.753670998,Alta
20210809,Monterrey,LUNES,0.7886297698,482,0.817743507,Alta
20210810,Monterrey,MARTES,0.7758725854,512,0.759085434,Alta
20210811,Monterrey,MIERCOLES,0.7763403146,469,0.838371678,Alta
20210812,Monterrey,JUEVES,0.7749285355,406,0.762815737,Alta
20210813,Monterrey,VIERNES,0.7809730809,392,0.858881077,Alta
20210814,Monterrey,SABADO,0.7908253933,135,0.836456735,Alta
20210815,Monterrey,DOMINGO,0.784630195,146,0.800114286,Alta
20210816,Monterrey,LUNES,0.7851414141,473,0.865827422,Alta
20210817,Monterrey,MARTES,0.7690730886,458,0.771357894,Alta
20210818,Monterrey,MIERCOLES,0.7641913744,419,0.832848438,Alta
20210819,Monterrey,JUEVES,0.7616812097,333,0.76625482,Alta
20210820,Monterrey,VIERNES,0.763676242,369,0.795071105,Alta
20210821,Monterrey,SABADO,0.7715083182,114,0.807549462,Alta
20210822,Monterrey,DOMINGO,0.7701000062,101,0.787283306,Alta
20210823,Monterrey,LUNES,0.7650054587,423,0.826822317,Alta
20210824,Monterrey,MARTES,0.7553541038,377,0.832273077,Alta
20210825,Monterrey,MIERCOLES,0.759083411,374,0.850722109,Alta
20210826,Monterrey,JUEVES,0.7627017741,339,0.800631592,Alta
20210827,Monterrey,VIERNES,0.7627252131,288,0.834937899,Alta
20210828,Monterrey,SABADO,0.7747512575,98,0.848345556,Alta
20210829,Monterrey,DOMINGO,0.7722710622,94,0.850621087,Alta
20210830,Monterrey,LUNES,0.7632562544,334,0.94279505,Alta
20210831,Monterrey,MARTES,0.7567739987,285,0.931845346,Alta
20210901,Monterrey,MIERCOLES,0.7914839234,249,0.941956285,Alta
20210902,Monterrey,JUEVES,0.8015832756,221,0.807308285,Alta
20210903,Monterrey,VIERNES,0.8009446888,183,0.816270965,Alta
20210904,Monterrey,SABADO,0.8071404906,60,0.828239522,Alta
20210905,Monterrey,DOMINGO,0.8100156634,46,0.817792771,Alta
20210906,Monterrey,LUNES,0.7905197147,210,0.853854402,Alta
20210907,Monterrey,MARTES,0.7765125381,198,0.794086397,Alta
20210908,Monterrey,MIERCOLES,0.7794551706,177,0.865362406,Alta
20210909,Monterrey,JUEVES,0.7747984636,167,0.76354666,Alta
20210910,Monterrey,VIERNES,0.7876897228,173,0.84943004,Alta
20210911,Monterrey,SABADO,0.7943996546,61,0.799005521,Alta
20210912,Monterrey,DOMINGO,0.7946064617,48,0.735423843,Alta
20210913,Monterrey,LUNES,0.7773202592,228,0.844204257,Alta
20210914,Monterrey,MARTES,0.7715329066,165,0.850111226,Alta
20210915,Monterrey,MIERCOLES,0.7852642269,87,0.987684685,Alta
20210916,Monterrey,JUEVES,0.7373277422,36,0.672729573,Alta
20210917,Monterrey,VIERNES,0.7774661617,190,0.869305683,Alta
20210918,Monterrey,SABADO,0.789761147,37,0.808966646,Alta
20210919,Monterrey,DOMINGO,0.7968092892,35,0.782126622,Alta
20210920,Monterrey,LUNES,0.7779535918,179,0.81752665,Alta
20210921,Monterrey,MARTES,0.771012945,134,0.808338287,Alta
20210922,Monterrey,MIERCOLES,0.7617575801,73,0.875258653,Alta
20210923,Monterrey,JUEVES,0.7613910493,97,0.768536609,Alta
20210924,Monterrey,VIERNES,0.768778116,102,0.805866986,Alta
20210925,Monterrey,SABADO,0.7820001807,25,0.817208363,Alta
20210926,Monterrey,DOMINGO,0.7779475791,25,0.801522161,Alta
20210927,Monterrey,LUNES,0.7713689434,143,0.924095286,Alta
20210928,Monterrey,MARTES,0.7579439122,82,0.78478541,Alta
20210929,Monterrey,MIERCOLES,0.7598345821,73,0.94200399,Alta
20210930,Monterrey,JUEVES,0.7677745793,78,0.905190953,Alta
20211001,Monterrey,VIERNES,0.807829742,111,0.847656165,Alta
20211002,Monterrey,SABADO,0.8342386121,37,0.88234162,Alta
20211003,Monterrey,DOMINGO,0.8245670332,17,0.813563627,Alta
20211004,Monterrey,LUNES,0.8107159875,94,1.041239881,Alta
20211005,Monterrey,MARTES,0.7940312417,85,0.744735737,Alta
20211006,Monterrey,MIERCOLES,0.7948091074,63,0.810564655,Alta
20211007,Monterrey,JUEVES,0.7955699502,69,0.726293053,Alta
20211008,Monterrey,VIERNES,0.797715153,74,0.782951005,Alta
20211009,Monterrey,SABADO,0.8009959739,22,0.799626305,Alta
20211010,Monterrey,DOMINGO,0.813902383,15,0.763454344,Alta
20211011,Monterrey,LUNES,0.7956265871,77,0.829057615,Alta
20211012,Monterrey,MARTES,0.7828820667,83,0.771744465,Alta
20211013,Monterrey,MIERCOLES,0.7781531407,82,0.837512978,Alta
20211014,Monterrey,JUEVES,0.7835332939,56,0.784560674,Alta
20211015,Monterrey,VIERNES,0.7910579504,63,0.864223327,Alta
20211016,Monterrey,SABADO,0.7978433951,18,0.810910678,Alta
20211017,Monterrey,DOMINGO,0.812303215,15,0.841312553,Alta
20211018,Monterrey,LUNES,0.7917059567,90,0.850130297,Alta
20211019,Monterrey,MARTES,0.7773824737,60,0.786154709,Alta
20211020,Monterrey,MIERCOLES,0.7819791054,55,0.80896917,Alta
20211021,Monterrey,JUEVES,0.7794710475,53,0.750741464,Alta
20211022,Monterrey,VIERNES,0.783003924,42,0.831476781,Alta
20211023,Monterrey,SABADO,0.7965281473,8,0.824592419,Alta
20211024,Monterrey,DOMINGO,0.8013526208,23,0.81255327,Alta
20211025,Monterrey,LUNES,0.78623718,66,0.825909015,Alta
20211026,Monterrey,MARTES,0.7724628378,69,0.762522654,Alta
20211027,Monterrey,MIERCOLES,0.7764905488,65,0.836744389,Alta
20211028,Monterrey,JUEVES,0.7805416395,50,0.799450871,Alta
20211029,Monterrey,VIERNES,0.7805867254,43,0.908986839,Alta
20211030,Monterrey,SABADO,0.8000421683,9,0.925759707,Alta
20211031,Monterrey,DOMINGO,0.8181809517,8,0.869464518,Alta
20211101,Monterrey,LUNES,0.8226186192,54,0.890082067,Alta
20211102,Monterrey,MARTES,0.8013706986,42,0.795530216,Alta
20211103,Monterrey,MIERCOLES,0.7888598325,36,0.916317213,Alta
20211104,Monterrey,JUEVES,0.7772698302,32,0.7648492,Alta
20211105,Monterrey,VIERNES,0.7824194374,39,0.800149335,Alta
20211106,Monterrey,SABADO,0.8002730896,12,0.803538874,Alta
20211107,Monterrey,DOMINGO,0.8223430247,15,0.824776931,Alta
20211108,Monterrey,LUNES,0.8066345108,43,0.851923539,Alta
20211109,Monterrey,MARTES,0.7925113542,44,0.78471089,Alta
20211110,Monterrey,MIERCOLES,0.7980641821,41,0.892305429,Alta
20211111,Monterrey,JUEVES,0.8048550849,34,0.839422009,Alta
20211112,Monterrey,VIERNES,0.8070669376,40,0.909077596,Alta
20211113,Monterrey,SABADO,0.808385458,4,0.882170088,Alta
20211114,Monterrey,DOMINGO,0.8283796192,7,0.921003759,Alta
20211115,Monterrey,LUNES,0.7711980441,16,0.77380073,Alta
20211116,Monterrey,MARTES,0.8031905639,61,1.01194469,Alta
20211117,Monterrey,MIERCOLES,0.7952898569,52,0.903150486,Alta
20211118,Monterrey,JUEVES,0.7873253909,32,0.762169152,Alta
20211119,Monterrey,VIERNES,0.7890865466,30,0.82489282,Alta
20211120,Monterrey,SABADO,0.8056646018,13,0.846956961,Alta
20211121,Monterrey,DOMINGO,0.8111912107,9,0.828868048,Alta
20211122,Monterrey,LUNES,0.791384264,49,0.812309566,Alta
20211123,Monterrey,MARTES,0.7837620016,42,0.821174302,Alta
20211124,Monterrey,MIERCOLES,0.7853643831,42,0.92241822,Alta
20211125,Monterrey,JUEVES,0.7751286461,31,0.736094907,Alta
20211126,Monterrey,VIERNES,0.7783775644,41,0.819443313,Alta
20211127,Monterrey,SABADO,0.7877732151,3,0.789075233,Alta
20211128,Monterrey,DOMINGO,0.8089989738,4,0.771908706,Alta
20211129,Monterrey,LUNES,0.7897758003,49,0.87515162,Alta
20211130,Monterrey,MARTES,0.780702228,43,0.905566031,Alta
20211201,Monterrey,MIERCOLES,0.8350518458,41,1.018407291,Alta
20211202,Monterrey,JUEVES,0.8313097143,57,0.819349611,Alta
20211203,Monterrey,VIERNES,0.8339037856,38,0.837992999,Alta
20211204,Monterrey,SABADO,0.8462967239,13,0.854808193,Alta
20211205,Monterrey,DOMINGO,0.8533520574,9,0.86818189,Alta
20211206,Monterrey,LUNES,0.8339884472,48,0.902076696,Alta
20211207,Monterrey,MARTES,0.8191693815,29,0.885844016,Alta
20211208,Monterrey,MIERCOLES,0.8219614379,24,0.970909701,Alta
20211209,Monterrey,JUEVES,0.8276877113,24,0.910675508,Alta
20211210,Monterrey,VIERNES,0.8259290116,14,0.910466295,Alta
20211211,Monterrey,SABADO,0.8445397135,7,0.934584103,Alta
20211212,Monterrey,DOMINGO,0.8468388896,8,0.894537276,Alta
20211213,Monterrey,LUNES,0.8268207307,40,0.977660184,Alta
20211214,Monterrey,MARTES,0.8236390507,32,0.897619819,Alta
20211215,Monterrey,MIERCOLES,0.8282312125,26,1.049738849,Alta
20211216,Monterrey,JUEVES,0.8216143527,30,0.915424733,Alta
20211217,Monterrey,VIERNES,0.8248888237,20,0.889685539,Alta
20211218,Monterrey,SABADO,0.8330036847,11,0.881330234,Alta
20211219,Monterrey,DOMINGO,0.816444107,10,0.81638342,Alta
20211220,Monterrey,LUNES,0.8155413787,32,0.885375152,Alta
20211221,Monterrey,MARTES,0.8073002598,36,0.870986412,Alta
20211222,Monterrey,MIERCOLES,0.8147802424,38,0.981880135,Alta
20211223,Monterrey,JUEVES,0.8157411048,43,0.978340362,Alta
20211224,Monterrey,VIERNES,0.8110790909,47,0.962473993,Alta
20211225,Monterrey,SABADO,0.7596911678,21,0.558609373,Alta
20211226,Monterrey,DOMINGO,0.7932614661,21,0.843955209,Alta
20211227,Monterrey,LUNES,0.7783959193,114,0.840368954,Alta
20211228,Monterrey,MARTES,0.7680831618,200,0.810574052,Alta
20211229,Monterrey,MIERCOLES,0.7729350057,222,0.925983582,Alta
20211230,Monterrey,JUEVES,0.7788907266,205,0.928519909,Alta
20211231,Monterrey,VIERNES,0.7800913978,196,0.916723502,Alta
20220101,Monterrey,SABADO,0.777522314,46,0.464644297,Alta
20220102,Monterrey,DOMINGO,0.80912606,76,0.775878909,Alta
20220103,Monterrey,LUNES,0.8038599109,357,0.853971449,Alta
20220104,Monterrey,MARTES,0.8016406786,499,0.831043856,Alta
20220105,Monterrey,MIERCOLES,0.8101229817,594,0.926343412,Alta
20220106,Monterrey,JUEVES,0.8200134674,747,0.824044692,Alta
20220107,Monterrey,VIERNES,0.8011031936,916,0.751665866,Alta
20220108,Monterrey,SABADO,0.8093593438,449,0.736743151,Alta
20220109,Monterrey,DOMINGO,0.8105769608,374,0.788152747,Alta
20220110,Monterrey,LUNES,0.7954958994,1472,0.823454141,Alta
20220111,Monterrey,MARTES,0.7769125085,1351,0.801963137,Alta
20220112,Monterrey,MIERCOLES,0.7746276445,1421,0.855658714,Alta
20220113,Monterrey,JUEVES,0.7816522537,1315,0.807677656,Alta
20220114,Monterrey,VIERNES,0.7891459859,1304,0.815734939,Alta
20220115,Monterrey,SABADO,0.7904639512,577,0.779018217,Alta
20220116,Monterrey,DOMINGO,0.7877226259,425,0.75650939,Alta
20220117,Monterrey,LUNES,0.7932842618,1767,0.876144649,Alta
20220118,Monterrey,MARTES,0.7843319594,1288,0.811389822,Alta
20220119,Monterrey,MIERCOLES,0.7911634238,1328,0.864347298,Alta
20220120,Monterrey,JUEVES,0.7632620839,1291,0.747484709,Alta
20220121,Monterrey,VIERNES,0.7265861132,1004,0.695902531,Alta
20220122,Monterrey,SABADO,0.6818204636,427,0.723424916,Alta
20220123,Monterrey,DOMINGO,0.7127523588,255,0.787510757,Alta
20220124,Monterrey,LUNES,0.7589837726,1213,0.89167322,Alta
20220125,Monterrey,MARTES,0.7764425433,1017,0.851830905,Alta
20220126,Monterrey,MIERCOLES,0.7596242542,888,0.82595078,Alta
20220127,Monterrey,JUEVES,0.753446656,624,0.748737762,Alta
20220128,Monterrey,VIERNES,0.7415648191,559,0.754068949,Alta
20220129,Monterrey,SABADO,0.7881246172,245,0.799736178,Alta
20220130,Monterrey,DOMINGO,0.7967563366,212,0.821907915,Alta
20220131,Monterrey,LUNES,0.7966318769,666,0.896505072,Alta
20220201,Monterrey,MARTES,0.8379979881,337,0.894326522,Alta
20220202,Monterrey,MIERCOLES,0.839098154,342,0.925141052,Alta
20220203,Monterrey,JUEVES,0.8058256216,269,0.742348739,Alta
20220204,Monterrey,VIERNES,0.7798536406,160,0.694425226,Alta
20220205,Monterrey,SABADO,0.8106645516,42,0.744638735,Alta
20220206,Monterrey,DOMINGO,0.8205320464,42,0.709804605,Alta
20220207,Monterrey,LUNES,0.7527409227,70,0.690101702,Alta
20220208,Monterrey,MARTES,0.8213492202,157,1.06492837,Alta
20220209,Monterrey,MIERCOLES,0.8192271752,157,1.008068754,Alta
20220210,Monterrey,JUEVES,0.8171919071,127,0.799509608,Alta
20220211,Monterrey,VIERNES,0.8275635926,137,0.779399804,Alta
20220212,Monterrey,SABADO,0.8375116716,48,0.821013569,Alta
20220213,Monterrey,DOMINGO,0.8404104461,23,0.7771291,Alta
20220214,Monterrey,LUNES,0.8431667434,125,0.976187303,Alta
20220215,Monterrey,MARTES,0.8295986097,68,0.973962371,Alta
20220216,Monterrey,MIERCOLES,0.8275201038,70,1.03378345,Alta
20220217,Monterrey,JUEVES,0.8239956696,66,0.842368657,Alta
20220218,Monterrey,VIERNES,0.8233830279,59,0.790233373,Alta
20220219,Monterrey,SABADO,0.8289876608,28,0.805063472,Alta
20220220,Monterrey,DOMINGO,0.8372968342,20,0.865250698,Alta
20220221,Monterrey,LUNES,0.8347625204,75,0.973694734,Alta
20220222,Monterrey,MARTES,0.8215392061,64,0.882437417,Alta
20220223,Monterrey,MIERCOLES,0.8166531623,58,0.919690941,Alta
20220224,Monterrey,JUEVES,0.8123592347,43,0.793012297,Alta
20220225,Monterrey,VIERNES,0.8035996446,36,0.786477736,Alta
20220226,Monterrey,SABADO,0.8033252678,18,0.78184715,Alta
20220227,Monterrey,DOMINGO,0.8207014946,13,0.821088532,Alta
20220228,Monterrey,LUNES,0.8268508894,35,0.958079522,Alta
20220301,Monterrey,MARTES,0.8598063743,22,0.963712361,Alta
20220302,Monterrey,MIERCOLES,0.8664307656,33,1.008937612,Alta
20220303,Monterrey,JUEVES,0.8601856827,25,0.844325585,Alta
20220304,Monterrey,VIERNES,0.8588286692,23,0.835182837,Alta
20220305,Monterrey,SABADO,0.8626720615,15,0.815552774,Alta
20220306,Monterrey,DOMINGO,0.8672150436,5,0.792072266,Alta
20220307,Monterrey,LUNES,0.8618550814,24,0.940991429,Alta
20220308,Monterrey,MARTES,0.85175697,22,0.864943666,Alta
20220309,Monterrey,MIERCOLES,0.8467200365,20,0.896021133,Alta
20220310,Monterrey,JUEVES,0.8449172392,7,0.860429635,Alta
20220311,Monterrey,VIERNES,0.8389462203,5,0.823679556,Alta
20220312,Monterrey,SABADO,0.8369293481,4,0.797523889,Alta
20220313,Monterrey,DOMINGO,0.8434711054,7,0.802327214,Alta
20220314,Monterrey,LUNES,0.8506159411,15,0.935806353,Alta
20220315,Monterrey,MARTES,0.84675734,14,0.952382211,Alta
20220316,Monterrey,MIERCOLES,0.8440658987,10,0.980195076,Alta
20220317,Monterrey,JUEVES,0.8380034159,22,0.89261453,Alta
20220318,Monterrey,VIERNES,0.8335966825,23,0.915436605,Alta
20220319,Monterrey,SABADO,0.8379032339,1,0.809755051,Alta
20220320,Monterrey,DOMINGO,0.8437570493,5,0.756213736,Alta
20220321,Monterrey,LUNES,0.7832112576,9,0.688162297,Alta
20220322,Monterrey,MARTES,0.8312684861,17,1.034321857,Alta
20220323,Monterrey,MIERCOLES,0.8285717433,9,0.958289314,Alta
20220324,Monterrey,JUEVES,0.8273275121,13,0.830750846,Alta
20220325,Monterrey,VIERNES,0.8337056546,4,0.821696685,Alta
20220326,Monterrey,SABADO,0.8305539101,4,0.77631007,Alta
20220327,Monterrey,DOMINGO,0.8333677525,2,0.746887984,Alta
20220328,Monterrey,LUNES,0.8316963864,11,0.869300081,Alta
20220329,Monterrey,MARTES,0.8218991795,10,0.842880086,Alta
20220330,Monterrey,MIERCOLES,0.8260678398,10,1.005049691,Alta
20220331,Monterrey,JUEVES,0.823495393,4,0.960024133,Alta
20220401,Monterrey,VIERNES,0.8742333567,7,0.931483419,Alta
20220402,Monterrey,SABADO,0.8743185309,1,0.860377059,Alta
20220403,Monterrey,DOMINGO,0.8719066425,1,0.809862152,Alta
20220404,Monterrey,LUNES,0.8698370827,4,0.929115071,Alta
20220405,Monterrey,MARTES,0.8575565408,6,0.899697013,Alta
20220406,Monterrey,MIERCOLES,0.8528596081,6,0.947204788,Alta
20220407,Monterrey,JUEVES,0.8482690928,5,0.856917993,Alta
20220408,Monterrey,VIERNES,0.8502991283,5,0.840140016,Alta
20220409,Monterrey,SABADO,0.8519693577,2,0.818623279,Alta
20220410,Monterrey,DOMINGO,0.9043030328,2,0.816062425,Alta
20220411,Monterrey,LUNES,0.8747931616,6,0.815689855,Alta
20220412,Monterrey,MARTES,0.8619362167,5,0.811623979,Alta
20220413,Monterrey,MIERCOLES,0.8691349814,2,1.118878909,Alta
20220414,Monterrey,JUEVES,0.8513708081,1,0.912748459,Alta
20220415,Monterrey,VIERNES,0.8287622854,3,0.754548252,Alta
20220416,Monterrey,SABADO,0.8383851568,2,0.739807299,Alta
20220417,Monterrey,DOMINGO,0.8733151812,1,0.768343972,Alta
20220418,Monterrey,LUNES,0.8657053415,7,0.871472748,Alta
20220419,Monterrey,MARTES,0.8526169063,6,0.789537739,Alta
20220420,Monterrey,MIERCOLES,0.858758805,3,0.87964447,Alta
20220421,Monterrey,JUEVES,0.8574041445,0,0.815574983,Alta
20220422,Monterrey,VIERNES,0.8551731517,6,0.784199403,Alta
20220423,Monterrey,SABADO,0.8676820514,1,0.802190039,Alta
20220424,Monterrey,DOMINGO,0.884689396,0,0.844757696,Alta
20220425,Monterrey,LUNES,0.8752555949,6,1.035322501,Alta
20220426,Monterrey,MARTES,0.8734753628,5,0.83989648,Alta
20220427,Monterrey,MIERCOLES,0.8634461125,2,0.937033002,Alta
20220428,Monterrey,JUEVES,0.8655686595,4,0.871049644,Alta
20220429,Monterrey,VIERNES,0.8641484873,3,0.904261614,Alta
20220430,Monterrey,SABADO,0.8786357567,7,0.887325029,Alta
20200901,Sabinas Hidalgo,MARTES,0.9884718178,5,0.854698195,
20200902,Sabinas Hidalgo,MIERCOLES,0.9934807823,6,0.736119559,
20200903,Sabinas Hidalgo,JUEVES,0.9932324841,9,0.759385334,
20200904,Sabinas Hidalgo,VIERNES,0.9985143483,3,0.831982108,
20200905,Sabinas Hidalgo,SABADO,0.9692176475,5,0.777210938,
20200906,Sabinas Hidalgo,DOMINGO,0.9736348769,0,0.8562139,
20200907,Sabinas Hidalgo,LUNES,0.9816239987,10,0.912946044,
20200908,Sabinas Hidalgo,MARTES,0.9725158562,12,0.834474175,
20200909,Sabinas Hidalgo,MIERCOLES,1.071871375,19,0.954383526,
20200910,Sabinas Hidalgo,JUEVES,1.047372611,4,0.755650652,
20200911,Sabinas Hidalgo,VIERNES,1.014152788,4,0.899077439,
20200912,Sabinas Hidalgo,SABADO,1.019229278,6,0.849710067,
20200913,Sabinas Hidalgo,DOMINGO,0.9967691755,1,0.787055808,
20200914,Sabinas Hidalgo,LUNES,1.053871525,21,0.955973108,
20200915,Sabinas Hidalgo,MARTES,1.025968327,2,0.920348475,
20200916,Sabinas Hidalgo,MIERCOLES,0.9838819342,1,0.838300461,
20200917,Sabinas Hidalgo,JUEVES,1.082802548,12,0.822874927,
20200918,Sabinas Hidalgo,VIERNES,1.032527954,2,0.80402572,
20200919,Sabinas Hidalgo,SABADO,1.076219276,4,0.812193035,
20200920,Sabinas Hidalgo,DOMINGO,1.018706872,4,0.826837012,
20200921,Sabinas Hidalgo,LUNES,0.9973299827,8,0.911842786,
20200922,Sabinas Hidalgo,MARTES,1.002034385,4,0.86123211,
20200923,Sabinas Hidalgo,MIERCOLES,0.9998800144,7,0.852202624,
20200924,Sabinas Hidalgo,JUEVES,0.9781050955,6,0.670375413,
20200925,Sabinas Hidalgo,VIERNES,0.9981233873,3,0.799552698,
20200926,Sabinas Hidalgo,SABADO,0.9975188028,3,0.851231028,
20200927,Sabinas Hidalgo,DOMINGO,0.9947748395,2,0.853765826,
20200928,Sabinas Hidalgo,LUNES,1.060939218,17,0.854473367,
20200929,Sabinas Hidalgo,MARTES,1.002832183,8,0.986309894,
20200930,Sabinas Hidalgo,MIERCOLES,0.9966803984,9,0.982882961,
20201001,Sabinas Hidalgo,JUEVES,1.111863057,3,0.850262595,
20201002,Sabinas Hidalgo,VIERNES,1.10681054,10,0.855465474,
20201003,Sabinas Hidalgo,SABADO,1.115763356,9,0.818276878,
